"RegionID","RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10"
2614,"Allegheny","PA","Pittsburgh","42","003",27,139100,139800,140200,140500,141000,141600,141700,142000,142500,143000,143600,144100,144400,144300,144100,144100,144200,144600,145400,146100,146500,146900,147500,148200,148600,148400,148000,147800,147800,147700,148000,148900,149900,150800,151400,151900,152000,152200,152600,153300,153900,154200,154500,155000,155700,156500,156900,157600,158400,159000,159600,160300,161000,162100,163300,164100,164600,165200,165600,165700,166100,167100,168100,168700,169200,169900,170800,171600,172400,173300,174300,175400,176300,176900,177400,178200,179300,179800,179900,180000,180500,180800,181200,182000,183200,184300,185400,186400,186900,187800,188800,189500,189800,190000,190100,190900,191900,193200,195100,196900,198100,198400,198300,198100,198800,199900,201300,202200,202800,202800,202300,202300,203200,204500,205600,206700,207400,207900,208600,209300,209600,209700,209800,209700,209600,209900,210800,211800,211700,211600,212200,213100,214500,216100,217300,217600,217500,217500,217900,218400,218500,217800,216700,215900,215400,215100,215400,216300,217500,218600,219500,219800,220200,221500,223300,224500,225400,226300,226700,226600,226400,226400,226700,226800,229000,232700,234400,234100,234100,233500,232400,232200,232900,234000,234500,235100,235400,235200,235700,236800,236800,236500,237200,238200,239300,240600,241400,242300,242500,242000,241400,241100,240400,241000,241900,242400,241700,241100,240900,241800,242700,243200,243200,242900,243300,244400,245800,247300,248900,249400,249100,248600,248600,249300,250000,251900,255100,258300,261200,264100,265900,266500,268000,270200,271500,270600,270000,271600,274600,277100,278700,279700,280900,283300,285500,287200,288400,290900,294000,296800,298300,298700,300100,302000,302500,302500,304300,306000,307400,309400,312000,313400,314000,314800,314900,314800,316600,318700,319600
1950,"Oakland","MI","Detroit","26","125",28,275000,276700,278500,280000,281900,283600,284800,285700,286800,288900,291600,294200,296500,299500,301400,303000,305700,308800,310300,310900,312000,314100,316800,318800,319300,319000,319900,322100,324500,326000,327200,328900,331500,334500,337300,340400,343000,344300,344600,345600,346600,347400,348700,350700,353000,355800,358600,360500,362300,365000,368400,371700,374200,376800,379700,382400,383600,383700,383500,384500,386500,388700,390100,390800,391700,392800,394200,396000,397700,398300,398300,398700,400000,401500,402600,403700,404600,405200,405100,404400,404000,404200,404900,406000,406400,405800,405500,406700,408300,409300,410800,412900,415000,417700,420300,422300,423900,425100,425800,426000,426400,427900,430400,433600,435900,436800,437000,436400,435800,436900,439000,440800,441500,440400,439000,438600,439100,439000,438600,438100,437900,436800,434700,431700,428300,425400,422800,420400,418300,416500,414500,413100,410900,407900,404800,402100,399700,396800,393200,389200,384700,380100,375700,371000,366000,361000,356500,352100,347500,342800,338300,332400,328900,329600,329200,323800,316700,310600,307100,306100,306400,306900,306500,306500,303100,295300,289000,287700,288300,289700,289900,287100,284100,282400,281900,281000,280000,281300,285500,289200,290800,291600,291600,292200,293500,296000,297600,297600,299700,302500,302000,302000,307000,312300,315800,318500,321400,324900,329400,334000,337200,340000,343100,346300,349800,353800,358200,362700,367400,371300,374900,379100,382800,385200,387700,389600,389200,389700,392900,396700,398800,399000,398200,398400,400300,402700,404900,407600,410300,411900,413200,414800,415700,415400,415400,416800,418500,419500,420500,422000,423200,423900,426100,429000,429400,428200,428800,431200,433400,435200,437500,440400,442900,444600,444100,443400,444000,444300,443500
2288,"Franklin","OH","Columbus","39","049",29,212000,211800,212000,212200,211700,211100,211200,211500,212100,213000,214100,215200,216800,217800,218600,219000,219500,219300,219300,219500,219700,219100,218400,218100,218400,219000,219800,220700,221800,223900,226100,227700,228800,230500,232400,234000,236000,238400,240600,242000,243300,244200,245100,246300,248300,250000,251700,253300,253800,253700,254300,255100,255600,256500,257600,258400,259800,261500,262700,263300,263800,264600,265600,266900,268400,269700,270500,271000,271200,271400,271600,272500,273700,274400,275300,277400,279100,280100,281100,282300,283300,284100,285300,287000,288300,288800,289200,289500,290300,291900,293300,294500,295700,296900,297900,298500,299400,300700,300800,300600,301200,301600,302400,303800,305400,307000,308500,310100,311900,313600,314900,315700,316100,316100,316700,317900,318400,318600,319100,319700,320400,321100,321100,320500,319900,319800,319200,318500,318000,318000,318000,317800,316600,315500,315300,316100,317500,319900,322000,322400,321000,319400,318300,316900,315300,314400,313700,312600,311900,311100,310000,309000,307100,304200,301900,300400,298800,297300,297100,297700,298000,298400,299500,300000,302500,306600,308500,307300,307000,307400,306600,304700,302700,300700,298000,296700,296800,296100,294400,294700,296300,296900,297200,297700,296000,292400,289300,288600,289600,290800,291900,293000,293700,294100,294800,296300,298000,299400,300000,299300,298300,298500,300800,303800,306600,309700,313000,316400,319700,322900,326400,328900,329000,328600,329300,329700,329700,329200,329700,331100,333100,333900,334800,336700,337500,336600,336000,337500,339800,342100,342300,340900,340800,343200,345500,347100,347300,346800,347100,348500,349300,351200,354300,357200,359200,361500,364000,366400,369900,374400,377600,378200,378100,378700,378600,377400,377600,379900,382300
2339,"Hennepin","MN","Minneapolis-St Paul","27","053",30,209300,209400,209300,209100,209000,209000,209200,209800,210900,212300,214200,216300,217500,217800,218500,219600,220100,220800,221900,223300,224600,226400,228400,230200,231200,231300,231400,232400,233800,235100,236900,239200,241500,243300,244800,247100,249800,252800,255600,257800,260100,262800,265300,267800,271300,275100,277700,279400,281900,285300,288900,292300,296000,300400,304200,307800,311200,314900,318200,320800,323100,326300,329100,331800,334500,337300,339600,341900,343100,343800,344900,347400,349600,350500,352000,354900,358200,361300,364500,366900,368500,370300,372900,375700,378200,381000,384600,387900,391000,393300,394800,396000,398000,400600,403400,405900,409000,412600,416700,420500,423200,424700,426500,428700,430600,432300,434100,435800,437900,440300,442000,443700,445800,448100,450400,451800,452000,452800,455000,457900,460300,461200,460400,459000,457500,455700,454200,454700,456200,457100,457900,459100,459300,458000,455000,451300,448200,446600,444700,443500,442500,440500,437500,434400,431400,428700,426800,425900,426000,425700,425000,424000,420500,414900,411200,409500,406700,403600,400800,398300,397300,397300,397000,394600,395100,397600,397100,393300,390900,388500,386600,384200,380000,375300,372300,371300,370800,370600,367800,363000,360000,360300,361400,362300,361800,360900,359900,358100,355900,354600,354900,358000,362000,365200,367600,369200,370200,371200,371900,373300,375200,377700,381400,385400,388300,391200,394600,398600,402400,405500,408500,411800,413300,413500,415200,417100,418000,419000,419800,419900,420200,419900,419900,421400,422700,423300,424900,426300,425900,425000,424100,423800,424900,427600,429500,430300,431100,432600,434500,436600,438300,439900,442900,447700,453200,457500,460400,463100,465700,467800,468800,470100,472500,474000,474000,473200,473600,476600,480300
1287,"Orange","FL","Orlando","12","095",31,193400,193500,193500,194300,195300,195100,194200,193400,193200,193700,195700,197500,198000,197000,196800,196900,197500,198000,199200,200600,201900,202800,203800,206400,209100,210600,210300,209300,208200,208600,209100,209900,211300,213400,215400,218200,220700,223500,226100,228700,230400,231600,232500,234700,237100,238300,238500,238100,238600,240700,243600,245900,248000,249900,252000,253500,254300,256000,258100,259600,260800,262700,264100,264600,265200,267000,269800,272200,274000,275700,276600,276600,276500,275900,275200,276300,278700,280900,282100,283600,286400,288600,289900,290900,291100,290600,290800,291500,292800,294400,295800,297400,299200,301600,304800,308600,312900,317300,322200,327000,331100,334900,339500,344300,349300,354800,361600,370800,381600,394100,406100,417800,429100,439800,449700,459700,465400,468300,473400,480300,485500,489400,494000,497700,498900,499500,500700,501400,501200,500500,499600,498700,496800,492900,486200,479800,475400,471300,466800,462600,454400,442200,430400,420700,411200,402400,394600,387400,380600,373600,366900,358800,351100,346700,345200,342700,338300,333300,328400,323500,319600,317000,314200,310700,315400,323300,322100,313400,309200,307500,307300,307500,304700,300200,297100,296100,295200,294600,294700,294300,293700,295100,296300,295800,295600,295400,293200,290800,289000,288800,290800,294100,296700,298300,300000,302600,306000,309500,312700,315500,316500,316600,319200,324500,328700,331800,335100,338300,341800,345800,349400,352300,354700,355700,356000,357400,359100,358800,356800,355800,356700,358300,360400,363000,362700,359900,359200,361600,364200,365800,367300,369900,372700,374400,376000,378000,378700,378200,378400,380600,382700,384000,385300,386700,387500,390000,395500,402000,405600,406200,405800,405100,404400,405000,406000,405700,405100,405000,404800
1694,"Fairfax","VA","Washington","51","059",32,301100,299500,298000,296800,296100,295700,295600,296000,297000,298600,299900,300600,301100,301500,301400,301200,301600,302900,304800,306800,308700,310600,312500,313700,314200,314600,315000,315400,316200,317300,318700,320300,322300,324700,327000,329200,330700,333300,337300,342000,346200,349100,350100,351900,356000,360800,365400,370000,375200,380300,385200,390200,394500,398600,403900,410100,415500,420300,425000,430000,435700,441400,445900,449200,452800,457600,461700,463500,464200,466300,469500,473000,476700,481900,488000,493400,497600,501300,505500,509600,513300,517300,522200,527000,531400,535300,539200,544300,550800,558000,565600,573600,581800,590200,599300,609000,618700,629300,640700,653100,665100,676700,688500,701200,713600,724500,733800,743100,753300,762800,771400,779500,787300,793400,798000,802000,805000,806100,806500,805900,802700,797000,790500,784100,778200,773200,769100,766300,763600,761800,760200,758700,757400,756300,753400,750100,747700,745600,742500,737600,729700,721000,714100,708600,702100,695300,689300,684900,682000,678300,673800,669400,664900,660200,656900,654000,650200,647700,648100,650100,653000,657300,662000,664100,671000,682300,689500,689400,691300,694400,695900,693500,689100,685300,682900,682000,681700,681800,681400,684400,691000,697500,700700,702800,703500,702400,701500,702100,702700,701500,701200,702900,704300,704300,705600,708600,709900,709200,709100,711800,713400,713400,714300,717700,721300,726800,734400,741800,748700,754400,757100,757700,756700,756300,756900,757700,757800,757900,758100,757400,756700,757000,758600,761100,764200,766000,767800,771100,773000,772100,769700,767700,767300,767600,768000,768300,768200,768500,771100,773100,771800,769300,767700,767900,769200,772000,776500,782500,787600,791100,791200,787600,783100,780900,779100,777300,778100,780900,783100
3159,"Contra Costa","CA","San Francisco","06","013",33,320400,317800,316300,315700,314400,313700,315300,316700,314900,311400,311300,314300,315800,315400,315800,318400,321000,322800,324500,326300,327500,329600,332900,336300,339500,342600,346800,350800,353300,354000,355000,359100,365300,370500,373500,376000,380200,387600,394600,396900,397100,401000,406500,408900,411800,417600,423800,429700,437700,446700,454800,464400,476500,487100,495100,503000,511500,520400,529100,535400,539400,540600,538700,535500,534300,534100,534200,535400,537800,540400,544100,548500,552700,556300,560900,567500,574800,580100,584500,589200,593700,597400,601700,607500,612900,617800,623600,629600,634800,640800,647600,654800,662300,669800,675900,682100,689900,699400,711200,724900,739100,753400,768600,783500,796900,809300,823600,841100,857900,871900,883000,891900,899500,907300,913900,921300,929200,933700,933900,931300,928500,926700,924400,921000,918900,918500,919400,918800,916000,913200,910900,907300,903300,899200,894000,887600,879700,869800,857800,844600,832000,820800,810300,799600,787900,774500,761000,750900,743400,735100,725500,713600,705900,705400,703200,694600,686400,679100,670800,664600,659800,654800,649500,645200,639800,634300,628500,622800,620200,621700,624700,624600,620600,615200,610600,609500,610100,604700,597300,594600,589500,583300,579200,574500,569900,569200,570700,573100,571300,567700,570900,579000,586300,592000,597500,602000,607400,614000,620800,623500,625500,631700,642600,654800,666000,676800,687500,696400,703900,709300,712500,717200,725500,730200,728300,723900,722500,725200,732400,741900,749000,754100,759200,763500,766200,771200,778300,786500,795300,800900,802000,804800,809200,812600,817700,826700,836200,842500,844900,844700,845100,844400,842500,841700,846300,854500,862800,869000,874400,880900,884900,885600,886300,886700,887900,891500,894400,894700,895200
1440,"Travis","TX","Austin","48","453",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555600,523000,498200,502700,500300,497700,497500,497400,495300,491000,486500,480300,480600,485900,489300,488100,491100,496100,499200,497200,492600,489700,489800,487900,489400,496300,503300,505700,507900,508300,509400,509300,507800,506500,506900,504700,506300,513600,522500,526300,527600,529100,532600,535400,535900,535300,537800,541200,545800,552700,558400,561000,566400,570100,570600,569300,566500,563400,566000,571800,577800,581400,583700,585700,590600,595300,600500,605600,608700,610600,611700,609000,606600,609200,612300,613700,616300,621000,625400,625200,623700,627100,633100,634600,634800,636200,640900,648300,651400,647700,643800,641800,641800,638900,633800
281,"Pima","AZ","Tucson","04","019",35,192600,194000,195500,196200,196700,197200,197800,198800,200100,200000,199700,199400,198700,198000,198100,199000,200400,202000,203700,205200,206300,207500,208700,210000,211400,213100,214700,215400,215400,216100,216900,217700,219100,220900,222400,223900,225400,226400,227100,228000,229600,231400,232700,233500,234700,236400,237700,239200,240900,241900,242600,244600,246900,248600,249400,249800,250400,252300,254700,255900,256900,259000,261800,263600,263700,262900,263400,264700,266000,266800,268000,269300,269500,269600,270200,271400,272700,274600,276400,277900,279100,279900,281000,282800,285300,287200,289500,292600,295700,298200,300700,303000,305300,307400,309400,310500,311300,312700,314200,317100,322200,328000,333600,339400,346000,352700,358400,365600,375600,385400,393200,400000,405500,410100,414700,421000,427000,433400,441900,450800,456800,461300,463700,463900,463800,465000,466800,467900,466300,463700,462700,461700,459100,456600,455000,451800,448000,446100,445900,445100,441300,434600,426200,419100,414000,409500,405600,402600,400200,395900,391000,384800,381900,383200,384700,382600,380000,378900,377400,373600,368500,364800,362600,360800,359100,356600,351900,347200,344200,341100,338900,340100,340700,339700,336500,333000,329300,325700,323200,323000,320700,317200,314400,311900,310600,307600,303400,300900,301600,302600,304100,305500,307700,309800,310100,309500,310400,312900,315300,317200,318400,319000,319200,319300,320700,323300,326400,328100,329800,332100,334000,334300,334700,336100,337600,338900,338900,338500,338700,339400,339600,339200,340000,341200,340100,338200,338400,339200,339100,338700,339000,340500,341900,342000,342000,343400,345600,347500,348300,348700,349100,350400,351400,352400,353500,355800,359800,364000,366700,368600,369800,370500,371900,373500,374400,375300,375800,377300,379300
2975,"Montgomery","MD","Washington","24","031",36,334900,331700,330200,329200,328100,327400,328100,329500,330400,330400,331100,331500,330900,330200,329500,328400,328200,328900,328800,328300,328700,330300,332200,333900,336200,338600,340000,340600,341400,342900,344800,347000,349100,350600,351300,352900,355500,359100,363100,367100,370600,375300,380000,383300,386100,390500,394800,399200,403000,406600,409900,413600,417400,421000,424400,427700,430700,433700,437000,439700,442600,445400,449600,455500,462000,466900,470700,475300,481600,487600,491800,495400,499500,504300,509800,516100,522600,529000,535700,543300,551400,558700,565900,573400,580100,584400,588800,594100,599200,603900,610300,617000,623100,631000,640000,647800,656200,666800,677200,686300,695100,703100,710200,717500,724500,730500,739300,752100,764900,776500,787200,795900,802300,808400,815000,821200,826800,831700,835500,837900,838800,839200,837900,835700,834000,834500,836100,836700,834900,832600,830900,831700,834100,834500,831600,827900,824100,819400,813900,808700,802500,794900,785400,775900,767200,759500,752000,748400,746500,743500,738800,733800,729000,725400,721500,716800,712500,709800,708300,706600,704100,703000,703400,704500,708600,714900,718300,715900,711900,709800,709700,707000,702800,698600,694300,689300,686500,686500,690300,694400,695900,694900,695000,696300,700100,703400,704900,706100,706000,702800,698600,697000,699800,704000,706900,711000,715300,718300,721100,722400,722700,721900,721600,723200,726000,729500,734200,738200,740100,741700,741500,741200,739600,738900,740400,744400,748900,752900,753700,750400,745900,741800,741800,745700,748100,747600,747800,748700,748400,747400,746200,746900,747800,747500,746500,748000,750400,751500,751200,752800,753900,752700,750400,749400,750100,753100,757100,760400,764000,769100,772500,769700,764000,759600,757900,757000,757500,759900,762700
2347,"Honolulu","HI","Urban Honolulu","15","003",37,371300,368400,365200,363300,361000,359800,358900,358000,357000,356800,356100,355600,355400,354700,351600,347300,344000,342200,340700,339500,339500,339900,340400,340200,339300,338200,338500,339600,341000,341300,340900,339800,338000,336400,336400,336900,336700,336900,337800,337600,336600,335400,334300,333500,333700,334100,334100,333800,334300,335300,336100,336900,338500,340800,343300,345700,347100,348300,349600,350200,351100,353500,356300,359200,361600,362400,363100,365100,368500,372400,376400,380900,385200,389200,393600,397700,402300,408600,415600,422800,430100,436200,441600,446900,451800,456200,460600,465100,470300,475800,480800,486200,492600,500400,508600,517700,527100,536700,547500,559300,570300,581300,593100,604200,615000,625500,635600,645900,658000,670100,682000,696000,712300,727200,740800,751700,758600,764500,771900,778800,784700,789100,791800,793600,794000,793700,794300,795600,797600,800400,803100,805900,809000,811600,812300,810900,808600,807700,807500,807600,807100,806400,805300,803200,799500,796100,794200,792600,790100,785600,779700,774300,770100,766600,762400,756000,748400,743400,739700,735700,732400,731200,731500,733100,735500,738300,742500,749700,757400,761600,764200,765600,764400,761700,760600,759800,758500,755700,750500,743800,739900,739600,740800,742100,744900,748100,748200,745900,745400,747200,750500,754700,757500,757700,756100,755200,756300,759100,761100,761600,762200,763200,765900,771100,777600,782300,786700,792700,799600,805300,811400,819000,825300,830200,833500,834400,833800,834700,839700,848400,857300,862600,865800,869300,872900,872200,870500,871800,875200,876800,878000,880800,883400,883900,883900,885500,888600,892900,897500,900900,905700,914400,923400,925800,923800,926400,936900,948800,955500,961700,968100,971700,973200,976200,976800,975800,975800,978700,982000
3148,"Westchester","NY","New York","36","119",38,,,,,,,,,,,526300,535200,537200,540000,545900,552100,557900,562700,565500,568600,571900,577700,583300,585900,586800,590000,593700,596000,597600,600200,604300,607200,609400,615100,623700,629400,634100,642700,651700,657000,663600,675900,688500,697500,704200,715000,729000,739400,742500,745600,749600,756700,768200,781800,795700,808100,816700,824600,831700,836100,841400,851200,861900,874600,884600,886800,885600,887700,888700,889800,894700,900400,906300,915300,929000,944800,959200,970600,981900,993900,1004000,1011400,1015800,1020700,1026600,1031400,1035100,1038500,1046500,1062600,1081400,1099500,1119100,1138100,1148900,1150900,1143400,1130400,1116600,1104600,1095700,1092400,1094800,1102300,1116600,1133700,1155600,1178900,1198000,1211700,1226600,1247400,1262200,1264500,1263700,1266500,1270800,1274700,1272400,1265700,1266400,1273100,1276800,1270500,1265400,1265100,1267200,1268300,1269200,1270100,1270400,1267800,1267800,1273900,1280600,1283400,1284400,1283800,1282200,1277200,1271700,1266800,1268000,1281500,1298000,1301100,1296100,1292900,1289000,1285600,1283800,1275800,1266200,1261000,1251100,1231500,1214700,1205100,1198400,1191700,1182900,1174200,1167700,1167700,1155900,1131500,1113300,1109500,1107300,1108000,1106300,1100400,1098100,1099400,1093600,1085600,1088200,1096000,1101400,1104500,1104200,1100700,1099900,1102600,1101900,1097700,1094600,1092800,1090400,1086900,1084300,1080900,1070400,1053900,1045300,1048600,1056200,1062100,1070600,1080000,1083600,1085900,1090000,1091700,1097000,1113300,1131800,1142500,1146200,1144800,1137100,1128800,1127100,1130900,1138200,1149800,1164200,1175800,1183700,1192800,1204200,1212100,1213300,1211000,1211300,1214200,1219400,1226800,1233200,1236600,1241400,1245300,1247800,1250600,1254100,1255500,1260500,1270700,1276100,1271800,1269300,1269800,1263500,1250800,1242400,1242300,1250500,1262800,1272100,1277100,1275800,1269500,1263600,1259300,1252300,1245200,1239900,1243100,1250700
2804,"Milwaukee","WI","Milwaukee","55","079",39,63100,63200,63100,63100,63200,63200,63300,63400,63500,63600,64100,64300,64600,64700,65100,65400,65800,66300,66900,67200,67600,68100,68500,68900,69100,69000,68800,68700,68700,68700,68700,69000,69300,69600,70000,70300,71000,71600,71900,71800,71900,72000,72200,72800,73200,73400,73700,73900,74100,74700,75500,76400,77500,78000,78300,78400,78800,79300,80100,80700,81100,81300,81900,82400,83100,83700,84200,84800,85600,86100,86700,87900,88800,89600,90300,90800,91400,92400,93500,94800,96000,97100,97800,98500,99300,100600,101800,102900,103700,104700,105800,106700,107600,108800,110200,111500,112900,114300,115900,117700,119600,121300,122700,123500,124400,125600,126300,127100,128200,129400,130600,132200,133700,134900,135900,137100,137900,138600,139500,140500,141400,141700,141400,141300,141400,141700,142400,143300,143900,144200,144400,144800,145300,145600,145400,144600,143800,143500,143400,143400,143100,142900,142600,141500,140100,138600,136900,135700,134700,133500,132000,130500,129700,129800,129600,128600,127300,125600,124600,124200,124000,123600,123200,123000,122300,120700,118600,116900,115500,114700,114000,112700,110400,108100,106000,103900,102100,101300,101700,102500,102300,102100,102600,102300,101700,101300,100800,99900,98800,97500,95500,93600,92600,91900,91100,90800,90600,90300,90900,92300,93300,93700,94600,95900,97100,98200,99000,99600,100000,100300,100300,100100,99600,99300,98900,98400,98200,97800,97400,97400,97300,96900,96400,96000,96000,96300,96600,96500,96300,96700,97300,97400,97700,98400,99300,99800,100600,101400,102200,103200,104900,106400,107000,107800,109200,110500,111100,111600,111900,111900,111700,111700,112100,111900,111500,111500,112600,113700,114200
1018,"Fresno","CA","Fresno","06","019",40,170500,169700,168400,167700,167800,167600,167000,166400,166200,166100,166000,165800,165700,165300,165400,166200,167000,167400,167900,168800,170000,171200,172000,172600,173000,172500,171500,170600,170800,171400,171400,170900,170700,170700,170600,171000,172100,172900,173500,174200,174300,173100,173000,174100,176100,178400,180200,180000,179800,180700,181400,181900,182900,184300,185200,185900,186200,187000,188500,190900,193100,195000,197300,200000,202000,203600,205500,207800,210200,212200,215300,218900,221500,224000,227400,230300,232900,236500,240600,245200,249100,252200,255000,258900,263600,268400,272900,277200,282300,288700,294500,298900,303400,309300,315400,321100,327400,335200,343700,352000,360700,369500,377400,384100,390200,396400,403200,410000,416500,422600,428800,435800,442900,449200,456300,464100,470600,473900,475900,478700,481800,482900,482100,480100,476400,470700,465500,462600,458600,453000,447700,443600,439700,436400,432600,428500,425000,422100,418300,414800,412100,408100,401300,393100,385100,377700,370500,364500,359100,353700,347900,339600,333200,333200,333800,330800,327300,323700,319800,316400,313800,311300,309400,308000,307700,307000,306600,306000,305600,305600,306600,306500,304100,300900,297600,295300,292900,290000,287200,284900,280900,276400,273500,271200,269200,268700,268600,268400,267300,265900,266400,269400,273300,277000,279300,280500,282200,284200,286600,289900,292700,294100,295400,297700,300600,304400,308400,312400,316300,319800,322500,324600,327500,330300,332200,334000,335100,334400,333700,334100,335300,336300,337600,338800,339200,339300,338700,338200,338600,339600,340700,342200,344100,345500,346900,348900,350500,351800,353100,354000,355500,358300,360700,362700,364900,367800,370600,372200,373000,373100,374400,376800,379300,381200,382500,383400,384100,384100,383600
1388,"Shelby","TN","Memphis","47","157",41,237300,236600,235200,233900,233200,232400,232400,232900,233800,234500,236200,238100,240100,241800,243100,243900,244800,245800,246600,247800,249300,250600,251900,253300,254800,256100,257500,259000,260700,261700,262200,263300,264900,266300,267400,268100,268400,268700,269400,270800,272300,273100,273900,274900,275800,276800,277800,279100,280600,281500,281800,281900,282700,284400,285300,285400,285800,285900,285200,285300,286200,287000,287800,288000,287400,287200,287200,286700,285900,285600,286100,287200,288100,288700,289800,291900,294000,296100,298400,300200,300900,301500,301900,301400,301000,301600,302900,303800,304500,305100,305600,306600,308000,309500,311400,312900,313300,313200,313200,313300,313500,313900,314700,315900,317300,318900,320400,322300,324200,326000,327500,329000,330800,332400,333900,335300,336200,336400,336200,336300,337800,339300,340800,342100,343100,344000,345400,346800,347600,348300,349200,349800,349500,348900,348400,348000,347500,346000,343700,341800,340300,339300,338900,337900,335600,333500,331400,329300,327100,324800,323000,322000,321100,319600,318100,316800,315200,313300,312200,310800,309400,308700,308600,308800,310600,311900,311100,310000,310400,310400,309100,308100,307700,307900,307900,307500,306300,305500,304200,303600,304100,305600,306400,306100,305900,306300,305400,302800,300500,299900,300700,302000,303400,304400,305200,306700,307700,307800,308400,309600,309900,309300,309400,310000,310300,310700,311900,312800,313400,313300,313100,312800,313200,314900,316600,318100,319600,321300,322800,323600,323300,323700,324600,325200,325500,326200,326600,326500,326800,327700,328700,329600,331000,332700,335700,339500,341200,341400,342200,342800,342700,343300,344600,347300,351100,353800,355600,358200,360400,361200,361900,362400,361700,360700,361500,362900,365000,366900,368100
1020,"Fulton","GA","Atlanta","13","121",42,343900,343500,343200,344000,345400,345900,346400,347200,348100,349000,350000,351200,352200,353300,353900,353300,353400,356000,358300,359600,360800,362500,363600,365300,367200,369400,371500,373100,374800,376400,377800,379400,381300,381800,383200,387000,391500,394400,397800,402800,407300,409800,411500,413200,414800,416000,416100,415800,417500,420800,423700,425600,427000,428400,429800,431600,434200,437700,441800,445600,448400,449500,449500,449500,450600,452200,453800,455200,456500,458200,460200,462000,462900,463500,464400,465600,466000,466200,466900,467500,467600,467700,468200,468800,469700,472500,476400,479700,482400,484800,487100,490000,493000,495300,498400,502300,505700,507800,510300,514800,520700,525800,530600,535200,539700,544500,551100,557400,561700,563700,565500,567300,568800,571100,575100,579100,582700,586800,590600,591900,593500,596600,599100,600000,601200,601900,601900,603200,606200,608600,608900,608700,608900,609500,608800,607100,604700,603100,603000,602400,599400,595400,590700,585900,581100,577400,574000,570800,566100,561700,555900,548000,542700,542300,541500,538300,534700,530700,527100,525300,525600,525900,524800,523700,519100,510700,505700,505500,505100,504700,504500,503100,501100,499800,498100,497200,498300,498500,493700,488700,486700,484000,480500,478300,476500,473700,472000,472400,473600,473500,473800,475000,475900,477900,481700,484400,485600,487500,490800,493200,495200,498600,504200,508200,510900,514200,520000,527300,533900,538300,541400,542800,544800,547800,550200,553000,558100,562700,565200,566100,566200,565800,565500,565200,565500,567000,570800,576000,580800,585000,589100,591600,593800,597500,602400,606600,609000,610100,612100,615500,618900,619600,616600,614100,614400,617100,620900,625700,628800,631500,633300,632000,629200,627700,626400,625900,627900,628800,627800
